epoc (ms),timestamp (+0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1638241883122,2021-11-30T10.11.23.122,37.780,29.512,-32.195,88.598
1638241883132,2021-11-30T10.11.23.132,37.790,14.024,-30.488,119.573
1638241883142,2021-11-30T10.11.23.142,37.800,13.232,-38.841,148.415
1638241883152,2021-11-30T10.11.23.152,37.810,24.146,-44.878,174.573
1638241883162,2021-11-30T10.11.23.162,37.820,33.232,-50.366,202.073
1638241883172,2021-11-30T10.11.23.172,37.830,46.646,-53.598,227.988
1638241883182,2021-11-30T10.11.23.182,37.840,60.122,-56.402,254.268
1638241883192,2021-11-30T10.11.23.192,37.850,72.500,-56.402,277.195
1638241883202,2021-11-30T10.11.23.202,37.860,85.305,-55.732,299.268
1638241883212,2021-11-30T10.11.23.212,37.870,95.488,-50.732,320.061
1638241883222,2021-11-30T10.11.23.222,37.880,95.488,-43.537,335.122
1638241883232,2021-11-30T10.11.23.232,37.890,93.780,-35.976,347.561
1638241883242,2021-11-30T10.11.23.242,37.900,92.439,-23.780,360.122
1638241883252,2021-11-30T10.11.23.252,37.910,92.927,-10.183,374.512
1638241883262,2021-11-30T10.11.23.262,37.920,87.439,2.805,385.854
1638241883272,2021-11-30T10.11.23.272,37.930,77.866,14.878,391.585
1638241883282,2021-11-30T10.11.23.282,37.940,62.805,25.976,396.159
1638241883292,2021-11-30T10.11.23.292,37.950,35.915,35.244,400.366
1638241883302,2021-11-30T10.11.23.302,37.960,5.000,42.378,402.805
1638241883312,2021-11-30T10.11.23.312,37.970,-30.793,46.280,402.378
1638241883322,2021-11-30T10.11.23.322,37.980,-69.085,46.280,397.073
1638241883332,2021-11-30T10.11.23.332,37.990,-102.805,43.415,390.183
1638241883342,2021-11-30T10.11.23.342,38.000,-127.561,35.244,384.756
1638241883352,2021-11-30T10.11.23.352,38.010,-145.366,24.451,380.061
1638241883362,2021-11-30T10.11.23.362,38.020,-157.134,9.878,366.646
1638241883372,2021-11-30T10.11.23.372,38.030,-154.939,-17.012,334.085
1638241883382,2021-11-30T10.11.23.382,38.040,-107.195,-43.232,297.378
1638241883392,2021-11-30T10.11.23.392,38.050,-49.634,-50.061,267.988
1638241883402,2021-11-30T10.11.23.402,38.060,-4.634,-35.915,225.427
1638241883412,2021-11-30T10.11.23.412,38.070,38.598,-16.524,155.305
1638241883422,2021-11-30T10.11.23.422,38.080,77.988,-11.524,82.561
1638241883432,2021-11-30T10.11.23.432,38.090,76.402,-12.317,14.146
1638241883442,2021-11-30T10.11.23.442,38.100,28.354,-12.256,-50.610
1638241883452,2021-11-30T10.11.23.452,38.110,-40.305,-11.585,-112.622
1638241883462,2021-11-30T10.11.23.462,38.120,-149.939,-1.646,-199.268
1638241883472,2021-11-30T10.11.23.472,38.130,-143.476,17.561,-197.561
1638241883482,2021-11-30T10.11.23.482,38.140,0.305,5.305,-46.524
1638241883492,2021-11-30T10.11.23.492,38.150,-31.646,57.500,-134.146
1638241883502,2021-11-30T10.11.23.502,38.160,-4.512,98.110,-234.573
1638241883512,2021-11-30T10.11.23.512,38.170,12.561,81.280,-162.195
1638241883522,2021-11-30T10.11.23.522,38.180,71.280,29.085,-170.488
1638241883532,2021-11-30T10.11.23.532,38.190,31.707,9.329,-253.171
1638241883542,2021-11-30T10.11.23.542,38.200,-132.927,38.415,-134.939
1638241883552,2021-11-30T10.11.23.552,38.210,-84.634,57.012,-132.927
1638241883562,2021-11-30T10.11.23.562,38.220,56.280,16.585,-127.134
1638241883572,2021-11-30T10.11.23.572,38.230,28.659,24.634,-131.159
1638241883582,2021-11-30T10.11.23.582,38.240,38.841,18.963,-103.110
1638241883592,2021-11-30T10.11.23.592,38.250,73.171,13.963,-74.268
1638241883602,2021-11-30T10.11.23.602,38.260,90.488,10.793,-53.415
1638241883612,2021-11-30T10.11.23.612,38.270,87.256,8.659,-40.122
1638241883622,2021-11-30T10.11.23.622,38.280,73.354,6.463,-33.902
1638241883632,2021-11-30T10.11.23.632,38.290,50.854,4.390,-35.732
1638241883642,2021-11-30T10.11.23.642,38.300,28.598,5.915,-36.341
1638241883652,2021-11-30T10.11.23.652,38.310,15.366,6.707,-35.061
1638241883662,2021-11-30T10.11.23.662,38.320,10.915,3.171,-36.037
1638241883672,2021-11-30T10.11.23.672,38.330,12.561,-1.341,-39.817
1638241883682,2021-11-30T10.11.23.682,38.340,16.768,-4.024,-41.829
1638241883692,2021-11-30T10.11.23.692,38.350,23.780,-5.610,-40.549
1638241883702,2021-11-30T10.11.23.702,38.360,30.793,-6.646,-37.805
1638241883712,2021-11-30T10.11.23.712,38.370,38.720,-7.195,-34.329
1638241883722,2021-11-30T10.11.23.722,38.380,50.488,-9.268,-31.890
1638241883732,2021-11-30T10.11.23.732,38.390,57.317,-11.768,-32.805
1638241883742,2021-11-30T10.11.23.742,38.400,52.439,-11.037,-36.159
1638241883752,2021-11-30T10.11.23.752,38.410,43.171,-7.805,-41.037
1638241883762,2021-11-30T10.11.23.762,38.420,37.927,-5.793,-46.585
1638241883772,2021-11-30T10.11.23.772,38.430,36.890,-5.732,-52.805
1638241883782,2021-11-30T10.11.23.782,38.440,33.293,-5.610,-58.659
1638241883792,2021-11-30T10.11.23.792,38.450,26.341,-4.634,-64.146
1638241883802,2021-11-30T10.11.23.802,38.460,23.780,-3.902,-67.622
1638241883812,2021-11-30T10.11.23.812,38.470,23.293,-4.085,-69.634
1638241883822,2021-11-30T10.11.23.822,38.480,24.695,-4.390,-70.793
1638241883832,2021-11-30T10.11.23.832,38.490,24.939,-6.037,-73.720
1638241883842,2021-11-30T10.11.23.842,38.500,25.976,-6.707,-75.793
1638241883852,2021-11-30T10.11.23.852,38.510,25.488,-7.683,-81.037
1638241883862,2021-11-30T10.11.23.862,38.520,23.963,-8.476,-86.463
1638241883872,2021-11-30T10.11.23.872,38.530,23.293,-9.024,-90.122
1638241883882,2021-11-30T10.11.23.882,38.540,16.098,-10.427,-98.415
1638241883892,2021-11-30T10.11.23.892,38.550,5.366,-12.500,-107.988
1638241883902,2021-11-30T10.11.23.902,38.560,-2.561,-12.805,-116.646
1638241883912,2021-11-30T10.11.23.912,38.570,-8.659,-14.268,-129.268
1638241883922,2021-11-30T10.11.23.922,38.580,-10.793,-15.915,-141.524
1638241883932,2021-11-30T10.11.23.932,38.590,-12.561,-18.720,-150.671
1638241883942,2021-11-30T10.11.23.942,38.600,-15.610,-22.866,-157.866
1638241883952,2021-11-30T10.11.23.952,38.610,-15.427,-25.305,-163.476
1638241883962,2021-11-30T10.11.23.962,38.620,-12.988,-27.073,-171.463
1638241883972,2021-11-30T10.11.23.972,38.630,-13.110,-28.171,-181.463
1638241883982,2021-11-30T10.11.23.982,38.640,-15.244,-26.890,-195.793
1638241883992,2021-11-30T10.11.23.992,38.650,-12.317,-23.720,-207.073
1638241884002,2021-11-30T10.11.24.002,38.660,-5.915,-21.159,-216.829
1638241884012,2021-11-30T10.11.24.012,38.670,4.573,-17.073,-227.378
1638241884022,2021-11-30T10.11.24.022,38.680,17.012,-10.671,-239.085
1638241884032,2021-11-30T10.11.24.032,38.690,27.805,-4.390,-252.317
1638241884042,2021-11-30T10.11.24.042,38.700,39.512,2.866,-264.634
1638241884052,2021-11-30T10.11.24.052,38.710,47.988,8.841,-273.780
1638241884062,2021-11-30T10.11.24.062,38.720,17.073,5.793,-278.232
1638241884072,2021-11-30T10.11.24.072,38.730,-22.012,-7.866,-268.171
1638241884082,2021-11-30T10.11.24.082,38.740,-25.488,-26.098,-268.049
1638241884092,2021-11-30T10.11.24.092,38.750,-16.585,-20.793,-275.427
1638241884102,2021-11-30T10.11.24.102,38.760,-28.598,2.378,-241.159
1638241884112,2021-11-30T10.11.24.112,38.770,-30.244,18.476,-193.537
1638241884122,2021-11-30T10.11.24.122,38.780,-7.622,31.951,-170.671
1638241884132,2021-11-30T10.11.24.132,38.790,27.622,6.951,-122.622
1638241884142,2021-11-30T10.11.24.142,38.800,59.695,-7.256,-110.793
1638241884152,2021-11-30T10.11.24.152,38.810,58.476,1.585,-75.305
1638241884162,2021-11-30T10.11.24.162,38.820,45.122,-3.476,-5.305
1638241884172,2021-11-30T10.11.24.172,38.830,23.415,-4.390,49.451
1638241884182,2021-11-30T10.11.24.182,38.840,2.134,-12.195,83.476
1638241884192,2021-11-30T10.11.24.192,38.850,-17.927,-7.317,113.354
1638241884202,2021-11-30T10.11.24.202,38.860,-37.134,1.037,140.244
1638241884212,2021-11-30T10.11.24.212,38.870,-48.293,2.073,163.720
1638241884222,2021-11-30T10.11.24.222,38.880,-56.159,2.073,187.988
1638241884232,2021-11-30T10.11.24.232,38.890,-64.085,2.805,212.683
1638241884242,2021-11-30T10.11.24.242,38.900,-66.280,0.244,238.293
