epoc (ms),timestamp (+0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1638241913998,2021-11-30T10.11.53.998,69.720,-0.915,1.037,-1.585
1638241914008,2021-11-30T10.11.54.008,69.730,-0.854,1.159,-1.524
1638241914018,2021-11-30T10.11.54.018,69.740,-0.732,1.159,-1.524
1638241914028,2021-11-30T10.11.54.028,69.750,-0.610,1.037,-1.524
1638241914038,2021-11-30T10.11.54.038,69.760,-0.610,0.976,-1.585
1638241914048,2021-11-30T10.11.54.048,69.770,-0.488,0.976,-1.646
1638241914058,2021-11-30T10.11.54.058,69.780,-0.427,0.854,-1.585
1638241914068,2021-11-30T10.11.54.068,69.790,-0.549,0.915,-1.585
1638241914078,2021-11-30T10.11.54.078,69.800,-0.427,0.976,-1.524
1638241914088,2021-11-30T10.11.54.088,69.810,-0.488,1.159,-1.341
1638241914098,2021-11-30T10.11.54.098,69.820,-0.427,1.037,-1.341
1638241914108,2021-11-30T10.11.54.108,69.830,-0.366,1.098,-1.341
1638241914118,2021-11-30T10.11.54.118,69.840,-0.305,0.915,-1.341
1638241914128,2021-11-30T10.11.54.128,69.850,-0.244,0.793,-1.220
1638241914138,2021-11-30T10.11.54.138,69.860,-0.305,0.854,-1.220
1638241914148,2021-11-30T10.11.54.148,69.870,-0.305,0.915,-1.037
1638241914158,2021-11-30T10.11.54.158,69.880,-0.183,0.976,-1.037
1638241914168,2021-11-30T10.11.54.168,69.890,-0.244,0.915,-1.037
1638241914178,2021-11-30T10.11.54.178,69.900,-0.183,0.732,-1.098
1638241914188,2021-11-30T10.11.54.188,69.910,0.000,0.671,-1.098
1638241914198,2021-11-30T10.11.54.198,69.920,-0.061,0.610,-1.098
1638241914208,2021-11-30T10.11.54.208,69.930,-0.061,0.671,-1.037
1638241914218,2021-11-30T10.11.54.218,69.940,0.000,0.732,-0.976
1638241914228,2021-11-30T10.11.54.228,69.950,0.061,0.854,-0.976
1638241914238,2021-11-30T10.11.54.238,69.960,0.000,1.037,-0.976
1638241914248,2021-11-30T10.11.54.248,69.970,0.000,0.915,-0.915
1638241914258,2021-11-30T10.11.54.258,69.980,0.122,0.671,-0.915
1638241914268,2021-11-30T10.11.54.268,69.990,0.000,0.488,-0.976
1638241914278,2021-11-30T10.11.54.278,70.000,-0.061,0.366,-0.915
1638241914288,2021-11-30T10.11.54.288,70.010,-0.061,0.366,-0.976
1638241914298,2021-11-30T10.11.54.298,70.020,0.061,0.122,-1.098
1638241914308,2021-11-30T10.11.54.308,70.030,0.000,0.061,-1.037
1638241914318,2021-11-30T10.11.54.318,70.040,0.061,0.000,-0.976
1638241914328,2021-11-30T10.11.54.328,70.050,0.122,-0.122,-0.854
1638241914338,2021-11-30T10.11.54.338,70.060,0.244,-0.061,-0.793
1638241914348,2021-11-30T10.11.54.348,70.070,0.305,-0.122,-0.793
1638241914358,2021-11-30T10.11.54.358,70.080,0.244,-0.305,-0.793
1638241914368,2021-11-30T10.11.54.368,70.090,0.305,-0.366,-0.671
1638241914378,2021-11-30T10.11.54.378,70.100,0.427,-0.427,-0.671
1638241914388,2021-11-30T10.11.54.388,70.110,0.488,-0.488,-0.732
1638241914398,2021-11-30T10.11.54.398,70.120,0.549,-0.610,-0.610
1638241914408,2021-11-30T10.11.54.408,70.130,0.549,-0.671,-0.732
1638241914418,2021-11-30T10.11.54.418,70.140,0.671,-0.671,-0.854
1638241914428,2021-11-30T10.11.54.428,70.150,0.549,-0.549,-0.854
1638241914438,2021-11-30T10.11.54.438,70.160,0.610,-0.549,-0.854
1638241914448,2021-11-30T10.11.54.448,70.170,0.610,-0.488,-0.854
1638241914458,2021-11-30T10.11.54.458,70.180,0.671,-0.549,-0.915
1638241914468,2021-11-30T10.11.54.468,70.190,0.549,-0.732,-0.854
1638241914478,2021-11-30T10.11.54.478,70.200,0.488,-0.671,-0.793
1638241914488,2021-11-30T10.11.54.488,70.210,0.549,-0.671,-0.915
1638241914498,2021-11-30T10.11.54.498,70.220,0.549,-0.793,-0.976
1638241914508,2021-11-30T10.11.54.508,70.230,0.549,-0.854,-0.976
1638241914518,2021-11-30T10.11.54.518,70.240,0.549,-0.793,-0.854
1638241914528,2021-11-30T10.11.54.528,70.250,0.427,-0.793,-0.854
1638241914538,2021-11-30T10.11.54.538,70.260,0.366,-0.793,-0.915
1638241914548,2021-11-30T10.11.54.548,70.270,0.366,-0.732,-0.793
1638241914558,2021-11-30T10.11.54.558,70.280,0.366,-0.732,-0.671
1638241914568,2021-11-30T10.11.54.568,70.290,0.427,-0.793,-0.610
1638241914578,2021-11-30T10.11.54.578,70.300,0.366,-0.793,-0.549
1638241914588,2021-11-30T10.11.54.588,70.310,0.366,-0.793,-0.610
1638241914598,2021-11-30T10.11.54.598,70.320,0.488,-0.732,-0.671
1638241914608,2021-11-30T10.11.54.608,70.330,0.366,-0.732,-0.671
1638241914618,2021-11-30T10.11.54.618,70.340,0.244,-0.732,-0.610
1638241914628,2021-11-30T10.11.54.628,70.350,0.244,-0.793,-0.427
1638241914638,2021-11-30T10.11.54.638,70.360,0.122,-0.671,-0.610
1638241914648,2021-11-30T10.11.54.648,70.370,0.000,-0.610,-0.610
1638241914658,2021-11-30T10.11.54.658,70.380,0.000,-0.549,-0.610
1638241914668,2021-11-30T10.11.54.668,70.390,0.000,-0.671,-0.549
1638241914678,2021-11-30T10.11.54.678,70.400,-0.122,-0.671,-0.610
1638241914688,2021-11-30T10.11.54.688,70.410,0.000,-0.671,-0.610
1638241914698,2021-11-30T10.11.54.698,70.420,0.000,-0.671,-0.488
1638241914708,2021-11-30T10.11.54.708,70.430,0.000,-0.732,-0.549
1638241914718,2021-11-30T10.11.54.718,70.440,0.061,-0.610,-0.549
1638241914728,2021-11-30T10.11.54.728,70.450,0.000,-0.732,-0.488
1638241914738,2021-11-30T10.11.54.738,70.460,-0.122,-0.793,-0.427
1638241914748,2021-11-30T10.11.54.748,70.470,-0.061,-0.854,-0.427
1638241914758,2021-11-30T10.11.54.758,70.480,-0.061,-0.793,-0.427
1638241914768,2021-11-30T10.11.54.768,70.490,0.061,-0.793,-0.488
1638241914778,2021-11-30T10.11.54.778,70.500,-0.061,-0.915,-0.488
1638241914788,2021-11-30T10.11.54.788,70.510,-0.122,-0.915,-0.427
1638241914798,2021-11-30T10.11.54.798,70.520,0.000,-0.854,-0.488
1638241914808,2021-11-30T10.11.54.808,70.530,0.244,-0.976,-0.488
1638241914818,2021-11-30T10.11.54.818,70.540,0.122,-1.159,-0.549
1638241914828,2021-11-30T10.11.54.828,70.550,0.305,-1.220,-0.549
1638241914838,2021-11-30T10.11.54.838,70.560,0.244,-1.220,-0.549
1638241914848,2021-11-30T10.11.54.848,70.570,0.122,-1.280,-0.488
1638241914858,2021-11-30T10.11.54.858,70.580,0.122,-1.341,-0.610
1638241914868,2021-11-30T10.11.54.868,70.590,0.183,-1.341,-0.366
1638241914878,2021-11-30T10.11.54.878,70.600,0.122,-1.341,-0.366
1638241914888,2021-11-30T10.11.54.888,70.610,0.244,-1.402,-0.366
1638241914898,2021-11-30T10.11.54.898,70.620,0.244,-1.402,-0.305
1638241914908,2021-11-30T10.11.54.908,70.630,0.183,-1.402,-0.244
1638241914918,2021-11-30T10.11.54.918,70.640,0.244,-1.341,-0.305
1638241914928,2021-11-30T10.11.54.928,70.650,0.366,-1.280,-0.244
1638241914938,2021-11-30T10.11.54.938,70.660,0.427,-1.280,-0.305
1638241914948,2021-11-30T10.11.54.948,70.670,0.488,-1.280,-0.305
1638241914958,2021-11-30T10.11.54.958,70.680,0.488,-1.280,-0.427
1638241914968,2021-11-30T10.11.54.968,70.690,0.488,-1.341,-0.488
1638241914978,2021-11-30T10.11.54.978,70.700,0.427,-1.341,-0.488
1638241914988,2021-11-30T10.11.54.988,70.710,0.549,-1.280,-0.427
1638241914998,2021-11-30T10.11.54.998,70.720,0.610,-1.220,-0.305
1638241915008,2021-11-30T10.11.55.008,70.730,0.427,-1.220,-0.366
1638241915018,2021-11-30T10.11.55.018,70.740,0.488,-1.280,-0.427
1638241915028,2021-11-30T10.11.55.028,70.750,0.427,-1.159,-0.427
1638241915038,2021-11-30T10.11.55.038,70.760,0.427,-1.098,-0.427
1638241915048,2021-11-30T10.11.55.048,70.770,0.488,-1.159,-0.366
1638241915058,2021-11-30T10.11.55.058,70.780,0.610,-1.159,-0.366
1638241915068,2021-11-30T10.11.55.068,70.790,0.549,-1.159,-0.488
1638241915078,2021-11-30T10.11.55.078,70.800,0.427,-1.159,-0.427
1638241915088,2021-11-30T10.11.55.088,70.810,0.366,-1.159,-0.366
1638241915098,2021-11-30T10.11.55.098,70.820,0.488,-1.159,-0.427
1638241915108,2021-11-30T10.11.55.108,70.830,0.488,-1.159,-0.549
1638241915118,2021-11-30T10.11.55.118,70.840,0.549,-1.037,-0.488
1638241915128,2021-11-30T10.11.55.128,70.850,0.488,-1.098,-0.549
1638241915138,2021-11-30T10.11.55.138,70.860,0.488,-1.098,-0.549
1638241915148,2021-11-30T10.11.55.148,70.870,0.549,-0.976,-0.549
1638241915158,2021-11-30T10.11.55.158,70.880,0.671,-0.976,-0.671
1638241915168,2021-11-30T10.11.55.168,70.890,0.671,-0.854,-0.732
1638241915178,2021-11-30T10.11.55.178,70.900,0.671,-0.793,-0.793
1638241915188,2021-11-30T10.11.55.188,70.910,0.549,-0.854,-0.793
1638241915198,2021-11-30T10.11.55.198,70.920,0.610,-0.793,-0.671
1638241915208,2021-11-30T10.11.55.208,70.930,0.427,-0.671,-0.671
1638241915218,2021-11-30T10.11.55.218,70.940,0.427,-0.732,-0.671
1638241915228,2021-11-30T10.11.55.228,70.950,0.244,-0.610,-0.671
1638241915238,2021-11-30T10.11.55.238,70.960,0.244,-0.488,-0.732
1638241915248,2021-11-30T10.11.55.248,70.970,0.183,-0.427,-0.671
1638241915258,2021-11-30T10.11.55.258,70.980,0.000,-0.427,-0.610
1638241915268,2021-11-30T10.11.55.268,70.990,0.061,-0.305,-0.671
1638241915278,2021-11-30T10.11.55.278,71.000,0.122,-0.427,-0.732
1638241915288,2021-11-30T10.11.55.288,71.010,0.061,-0.366,-0.671
1638241915298,2021-11-30T10.11.55.298,71.020,0.000,-0.427,-0.671
1638241915308,2021-11-30T10.11.55.308,71.030,0.122,-0.427,-0.732
1638241915318,2021-11-30T10.11.55.318,71.040,0.000,-0.488,-0.671
1638241915328,2021-11-30T10.11.55.328,71.050,-0.061,-0.427,-0.610
1638241915338,2021-11-30T10.11.55.338,71.060,-0.061,-0.305,-0.671
1638241915348,2021-11-30T10.11.55.348,71.070,0.061,-0.244,-0.610
1638241915358,2021-11-30T10.11.55.358,71.080,-0.061,-0.122,-0.610
1638241915368,2021-11-30T10.11.55.368,71.090,-0.061,-0.183,-0.610
1638241915378,2021-11-30T10.11.55.378,71.100,-0.122,-0.244,-0.671
1638241915388,2021-11-30T10.11.55.388,71.110,-0.183,-0.244,-0.671
1638241915398,2021-11-30T10.11.55.398,71.120,-0.244,-0.244,-0.549
1638241915408,2021-11-30T10.11.55.408,71.130,-0.305,-0.305,-0.488
1638241915418,2021-11-30T10.11.55.418,71.140,-0.244,-0.305,-0.488
1638241915428,2021-11-30T10.11.55.428,71.150,-0.305,-0.305,-0.427
1638241915438,2021-11-30T10.11.55.438,71.160,-0.183,-0.305,-0.366
1638241915448,2021-11-30T10.11.55.448,71.170,-0.244,-0.305,-0.427
1638241915458,2021-11-30T10.11.55.458,71.180,-0.305,-0.366,-0.305
1638241915468,2021-11-30T10.11.55.468,71.190,-0.305,-0.488,-0.244
1638241915478,2021-11-30T10.11.55.478,71.200,-0.244,-0.549,-0.122
1638241915488,2021-11-30T10.11.55.488,71.210,-0.244,-0.549,-0.122
1638241915498,2021-11-30T10.11.55.498,71.220,-0.183,-0.610,-0.183
1638241915508,2021-11-30T10.11.55.508,71.230,-0.244,-0.732,-0.122
1638241915518,2021-11-30T10.11.55.518,71.240,-0.244,-0.854,-0.061
1638241915528,2021-11-30T10.11.55.528,71.250,-0.183,-0.793,-0.183
1638241915538,2021-11-30T10.11.55.538,71.260,-0.122,-0.854,-0.183
1638241915548,2021-11-30T10.11.55.548,71.270,-0.122,-0.915,-0.061
1638241915558,2021-11-30T10.11.55.558,71.280,-0.183,-0.854,0.061
1638241915568,2021-11-30T10.11.55.568,71.290,-0.244,-0.793,0.183
1638241915578,2021-11-30T10.11.55.578,71.300,-0.366,-0.793,0.305
1638241915588,2021-11-30T10.11.55.588,71.310,-0.244,-0.732,0.366
1638241915598,2021-11-30T10.11.55.598,71.320,-0.061,-0.732,0.488
1638241915608,2021-11-30T10.11.55.608,71.330,0.183,-0.854,0.549
1638241915618,2021-11-30T10.11.55.618,71.340,0.305,-0.976,0.366
1638241915628,2021-11-30T10.11.55.628,71.350,0.549,-0.976,0.244
1638241915638,2021-11-30T10.11.55.638,71.360,0.793,-1.098,0.305
1638241915648,2021-11-30T10.11.55.648,71.370,0.793,-1.098,0.122
1638241915658,2021-11-30T10.11.55.658,71.380,0.732,-0.976,0.122
1638241915668,2021-11-30T10.11.55.668,71.390,0.610,-0.915,0.061
1638241915678,2021-11-30T10.11.55.678,71.400,0.610,-0.854,0.061
1638241915688,2021-11-30T10.11.55.688,71.410,0.854,-0.610,0.061
1638241915698,2021-11-30T10.11.55.698,71.420,1.037,-0.549,-0.122
1638241915708,2021-11-30T10.11.55.708,71.430,0.976,-0.427,-0.183
1638241915718,2021-11-30T10.11.55.718,71.440,0.976,-0.366,-0.183
1638241915728,2021-11-30T10.11.55.728,71.450,0.976,-0.427,-0.183
1638241915738,2021-11-30T10.11.55.738,71.460,1.037,-0.427,-0.183
1638241915748,2021-11-30T10.11.55.748,71.470,0.976,-0.427,-0.244
1638241915758,2021-11-30T10.11.55.758,71.480,1.037,-0.305,-0.122
1638241915768,2021-11-30T10.11.55.768,71.490,1.037,-0.244,-0.061
1638241915778,2021-11-30T10.11.55.778,71.500,1.098,-0.244,0.000
1638241915788,2021-11-30T10.11.55.788,71.510,0.976,-0.244,0.122
1638241915798,2021-11-30T10.11.55.798,71.520,0.854,-0.244,0.061
1638241915808,2021-11-30T10.11.55.808,71.530,0.854,-0.244,0.122
1638241915818,2021-11-30T10.11.55.818,71.540,1.037,-0.183,0.183
1638241915828,2021-11-30T10.11.55.828,71.550,1.098,-0.122,0.305
1638241915838,2021-11-30T10.11.55.838,71.560,1.220,-0.183,0.366
1638241915848,2021-11-30T10.11.55.848,71.570,1.280,-0.183,0.366
1638241915858,2021-11-30T10.11.55.858,71.580,1.280,-0.183,0.488
1638241915868,2021-11-30T10.11.55.868,71.590,1.220,-0.061,0.549
1638241915878,2021-11-30T10.11.55.878,71.600,1.159,-0.061,0.549
1638241915888,2021-11-30T10.11.55.888,71.610,1.098,-0.061,0.610
1638241915898,2021-11-30T10.11.55.898,71.620,1.159,0.000,0.610
1638241915908,2021-11-30T10.11.55.908,71.630,1.220,-0.061,0.610
1638241915918,2021-11-30T10.11.55.918,71.640,1.280,0.061,0.671
1638241915928,2021-11-30T10.11.55.928,71.650,1.341,0.000,0.732
1638241915938,2021-11-30T10.11.55.938,71.660,1.402,-0.061,0.671
1638241915948,2021-11-30T10.11.55.948,71.670,1.341,0.000,0.854
1638241915958,2021-11-30T10.11.55.958,71.680,1.280,0.000,0.915
1638241915968,2021-11-30T10.11.55.968,71.690,1.402,0.000,0.976
1638241915978,2021-11-30T10.11.55.978,71.700,1.463,0.000,1.098
1638241915988,2021-11-30T10.11.55.988,71.710,1.463,0.000,1.159
1638241915998,2021-11-30T10.11.55.998,71.720,1.524,-0.122,1.159
1638241916008,2021-11-30T10.11.56.008,71.730,1.341,-0.122,1.280
1638241916018,2021-11-30T10.11.56.018,71.740,1.463,0.000,1.220
1638241916028,2021-11-30T10.11.56.028,71.750,1.463,0.000,1.159
1638241916038,2021-11-30T10.11.56.038,71.760,1.402,-0.061,1.280
1638241916048,2021-11-30T10.11.56.048,71.770,1.402,-0.061,1.402
1638241916058,2021-11-30T10.11.56.058,71.780,1.524,0.000,1.280
1638241916068,2021-11-30T10.11.56.068,71.790,1.524,0.061,1.341
1638241916078,2021-11-30T10.11.56.078,71.800,1.524,-0.061,1.402
1638241916088,2021-11-30T10.11.56.088,71.810,1.524,-0.122,1.341
1638241916098,2021-11-30T10.11.56.098,71.820,1.524,-0.183,1.524
1638241916108,2021-11-30T10.11.56.108,71.830,1.463,-0.183,1.524
1638241916118,2021-11-30T10.11.56.118,71.840,1.463,-0.244,1.463
1638241916128,2021-11-30T10.11.56.128,71.850,1.463,-0.366,1.463
1638241916138,2021-11-30T10.11.56.138,71.860,1.402,-0.244,1.341
1638241916148,2021-11-30T10.11.56.148,71.870,1.220,-0.244,1.341
1638241916158,2021-11-30T10.11.56.158,71.880,1.220,-0.305,1.280
1638241916168,2021-11-30T10.11.56.168,71.890,1.220,-0.183,1.159
1638241916178,2021-11-30T10.11.56.178,71.900,1.220,0.000,1.037
1638241916188,2021-11-30T10.11.56.188,71.910,1.220,0.122,0.976
1638241916198,2021-11-30T10.11.56.198,71.920,1.280,0.183,0.976
1638241916208,2021-11-30T10.11.56.208,71.930,1.341,0.183,0.976
1638241916218,2021-11-30T10.11.56.218,71.940,1.280,0.122,0.976
1638241916228,2021-11-30T10.11.56.228,71.950,1.280,0.183,0.793
1638241916238,2021-11-30T10.11.56.238,71.960,1.159,0.122,0.671
1638241916248,2021-11-30T10.11.56.248,71.970,1.159,0.244,0.671
1638241916258,2021-11-30T10.11.56.258,71.980,1.159,0.305,0.671
1638241916268,2021-11-30T10.11.56.268,71.990,1.098,0.427,0.610
1638241916278,2021-11-30T10.11.56.278,72.000,0.976,0.427,0.488
1638241916288,2021-11-30T10.11.56.288,72.010,0.915,0.305,0.427
1638241916298,2021-11-30T10.11.56.298,72.020,0.854,0.305,0.427
1638241916308,2021-11-30T10.11.56.308,72.030,0.793,0.366,0.305
1638241916318,2021-11-30T10.11.56.318,72.040,0.915,0.366,0.244
1638241916328,2021-11-30T10.11.56.328,72.050,0.793,0.305,0.305
1638241916338,2021-11-30T10.11.56.338,72.060,0.854,0.244,0.305
1638241916348,2021-11-30T10.11.56.348,72.070,0.793,0.183,0.244
1638241916358,2021-11-30T10.11.56.358,72.080,0.793,0.122,0.366
1638241916368,2021-11-30T10.11.56.368,72.090,0.732,0.122,0.305
1638241916378,2021-11-30T10.11.56.378,72.100,0.793,0.183,0.183
1638241916388,2021-11-30T10.11.56.388,72.110,0.793,0.183,0.244
1638241916398,2021-11-30T10.11.56.398,72.120,0.793,0.183,0.244
1638241916408,2021-11-30T10.11.56.408,72.130,0.610,0.183,0.244
1638241916418,2021-11-30T10.11.56.418,72.140,0.610,0.244,0.305
1638241916428,2021-11-30T10.11.56.428,72.150,0.488,0.183,0.183
1638241916438,2021-11-30T10.11.56.438,72.160,0.549,0.183,0.122
1638241916448,2021-11-30T10.11.56.448,72.170,0.549,0.122,0.183
1638241916458,2021-11-30T10.11.56.458,72.180,0.427,0.122,0.183
1638241916468,2021-11-30T10.11.56.468,72.190,0.366,0.061,0.061
1638241916478,2021-11-30T10.11.56.478,72.200,0.488,0.061,0.122
1638241916488,2021-11-30T10.11.56.488,72.210,0.488,0.183,0.061
1638241916498,2021-11-30T10.11.56.498,72.220,0.488,0.122,0.000
1638241916508,2021-11-30T10.11.56.508,72.230,0.488,0.000,-0.061
1638241916518,2021-11-30T10.11.56.518,72.240,0.427,0.000,-0.061
1638241916528,2021-11-30T10.11.56.528,72.250,0.427,-0.061,-0.061
1638241916538,2021-11-30T10.11.56.538,72.260,0.488,-0.122,-0.061
1638241916548,2021-11-30T10.11.56.548,72.270,0.488,-0.122,0.061
1638241916558,2021-11-30T10.11.56.558,72.280,0.244,-0.122,0.000
1638241916568,2021-11-30T10.11.56.568,72.290,0.305,-0.122,-0.061
1638241916578,2021-11-30T10.11.56.578,72.300,0.305,-0.122,-0.122
1638241916588,2021-11-30T10.11.56.588,72.310,0.183,0.000,0.000
1638241916598,2021-11-30T10.11.56.598,72.320,0.183,-0.061,-0.061
1638241916608,2021-11-30T10.11.56.608,72.330,0.122,-0.305,0.000
1638241916618,2021-11-30T10.11.56.618,72.340,0.305,-0.366,-0.061
1638241916628,2021-11-30T10.11.56.628,72.350,0.427,-0.427,0.000
1638241916638,2021-11-30T10.11.56.638,72.360,0.244,-0.488,-0.061
1638241916648,2021-11-30T10.11.56.648,72.370,0.122,-0.549,-0.061
1638241916658,2021-11-30T10.11.56.658,72.380,0.244,-0.549,0.000
1638241916668,2021-11-30T10.11.56.668,72.390,0.305,-0.671,0.061
1638241916678,2021-11-30T10.11.56.678,72.400,0.244,-0.610,0.000
1638241916688,2021-11-30T10.11.56.688,72.410,0.183,-0.732,0.122
1638241916698,2021-11-30T10.11.56.698,72.420,0.183,-0.793,0.061
1638241916708,2021-11-30T10.11.56.708,72.430,0.244,-0.793,0.000
1638241916718,2021-11-30T10.11.56.718,72.440,0.244,-0.732,0.122
1638241916728,2021-11-30T10.11.56.728,72.450,0.305,-0.793,0.061
1638241916738,2021-11-30T10.11.56.738,72.460,0.488,-0.732,-0.122
1638241916748,2021-11-30T10.11.56.748,72.470,0.366,-0.671,-0.183
1638241916758,2021-11-30T10.11.56.758,72.480,0.183,-0.610,-0.366
1638241916768,2021-11-30T10.11.56.768,72.490,0.183,-0.427,-0.427
1638241916778,2021-11-30T10.11.56.778,72.500,0.122,-0.366,-0.549
1638241916788,2021-11-30T10.11.56.788,72.510,0.122,-0.427,-0.732
1638241916798,2021-11-30T10.11.56.798,72.520,0.061,-0.305,-0.793
1638241916808,2021-11-30T10.11.56.808,72.530,0.061,-0.305,-0.793
1638241916818,2021-11-30T10.11.56.818,72.540,0.061,-0.244,-0.793
1638241916828,2021-11-30T10.11.56.828,72.550,0.183,-0.305,-0.854
1638241916838,2021-11-30T10.11.56.838,72.560,0.183,-0.305,-0.915
1638241916848,2021-11-30T10.11.56.848,72.570,0.305,-0.366,-0.854
1638241916858,2021-11-30T10.11.56.858,72.580,0.366,-0.427,-0.915
1638241916868,2021-11-30T10.11.56.868,72.590,0.427,-0.366,-0.915
1638241916878,2021-11-30T10.11.56.878,72.600,0.366,-0.427,-0.915
1638241916888,2021-11-30T10.11.56.888,72.610,0.244,-0.366,-0.976
1638241916898,2021-11-30T10.11.56.898,72.620,0.244,-0.305,-1.098
1638241916908,2021-11-30T10.11.56.908,72.630,0.183,-0.366,-1.159
1638241916918,2021-11-30T10.11.56.918,72.640,0.244,-0.305,-1.220
1638241916928,2021-11-30T10.11.56.928,72.650,0.183,-0.244,-1.220
1638241916938,2021-11-30T10.11.56.938,72.660,0.305,-0.305,-1.341
1638241916948,2021-11-30T10.11.56.948,72.670,0.305,-0.305,-1.463
1638241916958,2021-11-30T10.11.56.958,72.680,0.244,-0.244,-1.463
1638241916968,2021-11-30T10.11.56.968,72.690,0.244,-0.244,-1.402
1638241916978,2021-11-30T10.11.56.978,72.700,0.244,-0.244,-1.463
1638241916988,2021-11-30T10.11.56.988,72.710,0.305,-0.305,-1.402
1638241916998,2021-11-30T10.11.56.998,72.720,0.366,-0.244,-1.341
1638241917008,2021-11-30T10.11.57.008,72.730,0.305,-0.244,-1.463
1638241917018,2021-11-30T10.11.57.018,72.740,0.305,-0.244,-1.402
1638241917028,2021-11-30T10.11.57.028,72.750,0.183,-0.061,-1.341
1638241917038,2021-11-30T10.11.57.038,72.760,0.244,-0.061,-1.402
1638241917048,2021-11-30T10.11.57.048,72.770,0.244,0.000,-1.402
1638241917058,2021-11-30T10.11.57.058,72.780,0.183,-0.061,-1.402
1638241917068,2021-11-30T10.11.57.068,72.790,0.122,-0.122,-1.341
1638241917078,2021-11-30T10.11.57.078,72.800,0.305,-0.183,-1.220
1638241917088,2021-11-30T10.11.57.088,72.810,0.244,-0.122,-1.280
1638241917098,2021-11-30T10.11.57.098,72.820,0.305,-0.122,-1.280
1638241917108,2021-11-30T10.11.57.108,72.830,0.305,-0.183,-1.220
1638241917118,2021-11-30T10.11.57.118,72.840,0.366,-0.122,-1.220
1638241917128,2021-11-30T10.11.57.128,72.850,0.366,-0.122,-1.280
1638241917138,2021-11-30T10.11.57.138,72.860,0.244,-0.061,-1.220
1638241917148,2021-11-30T10.11.57.148,72.870,0.366,-0.061,-1.098
1638241917158,2021-11-30T10.11.57.158,72.880,0.427,-0.183,-1.098
1638241917168,2021-11-30T10.11.57.168,72.890,0.366,-0.244,-1.159
1638241917178,2021-11-30T10.11.57.178,72.900,0.366,-0.183,-1.098
1638241917188,2021-11-30T10.11.57.188,72.910,0.427,-0.244,-1.098
1638241917198,2021-11-30T10.11.57.198,72.920,0.366,-0.183,-1.098
1638241917208,2021-11-30T10.11.57.208,72.930,0.366,-0.244,-1.098
1638241917218,2021-11-30T10.11.57.218,72.940,0.244,-0.244,-1.098
1638241917228,2021-11-30T10.11.57.228,72.950,0.244,-0.183,-1.098
1638241917238,2021-11-30T10.11.57.238,72.960,0.366,-0.244,-1.159
1638241917248,2021-11-30T10.11.57.248,72.970,0.305,-0.183,-1.220
1638241917258,2021-11-30T10.11.57.258,72.980,0.244,-0.122,-1.220
1638241917268,2021-11-30T10.11.57.268,72.990,0.000,-0.061,-1.220
1638241917278,2021-11-30T10.11.57.278,73.000,0.061,0.061,-1.341
1638241917288,2021-11-30T10.11.57.288,73.010,0.000,0.061,-1.280
1638241917298,2021-11-30T10.11.57.298,73.020,0.183,0.122,-1.341
1638241917308,2021-11-30T10.11.57.308,73.030,0.244,0.061,-1.341
1638241917318,2021-11-30T10.11.57.318,73.040,0.061,0.061,-1.280
1638241917328,2021-11-30T10.11.57.328,73.050,0.061,0.061,-1.402
1638241917338,2021-11-30T10.11.57.338,73.060,0.000,0.061,-1.463
1638241917348,2021-11-30T10.11.57.348,73.070,0.183,0.061,-1.463
1638241917358,2021-11-30T10.11.57.358,73.080,0.183,0.183,-1.524
1638241917368,2021-11-30T10.11.57.368,73.090,0.183,0.305,-1.646
1638241917378,2021-11-30T10.11.57.378,73.100,0.122,0.366,-1.707
1638241917388,2021-11-30T10.11.57.388,73.110,0.244,0.427,-1.646
1638241917398,2021-11-30T10.11.57.398,73.120,0.244,0.488,-1.707
1638241917408,2021-11-30T10.11.57.408,73.130,0.244,0.366,-1.585
1638241917418,2021-11-30T10.11.57.418,73.140,0.244,0.305,-1.707
1638241917428,2021-11-30T10.11.57.428,73.150,0.244,0.427,-1.646
1638241917438,2021-11-30T10.11.57.438,73.160,0.183,0.549,-1.524
1638241917448,2021-11-30T10.11.57.448,73.170,0.305,0.671,-1.646
1638241917458,2021-11-30T10.11.57.458,73.180,0.305,0.549,-1.524
1638241917468,2021-11-30T10.11.57.468,73.190,0.244,0.671,-1.524
1638241917478,2021-11-30T10.11.57.478,73.200,0.244,0.671,-1.463
1638241917488,2021-11-30T10.11.57.488,73.210,0.000,0.671,-1.341
1638241917498,2021-11-30T10.11.57.498,73.220,-0.183,0.671,-1.280
1638241917508,2021-11-30T10.11.57.508,73.230,-0.244,0.610,-1.280
1638241917518,2021-11-30T10.11.57.518,73.240,-0.305,0.427,-1.280
1638241917528,2021-11-30T10.11.57.528,73.250,-0.427,0.427,-1.098
1638241917538,2021-11-30T10.11.57.538,73.260,-0.427,0.488,-1.098
1638241917548,2021-11-30T10.11.57.548,73.270,-0.488,0.366,-1.037
1638241917558,2021-11-30T10.11.57.558,73.280,-0.488,0.183,-0.976
1638241917568,2021-11-30T10.11.57.568,73.290,-0.488,0.122,-0.854
1638241917578,2021-11-30T10.11.57.578,73.300,-0.488,-0.061,-0.854
1638241917588,2021-11-30T10.11.57.588,73.310,-0.427,-0.061,-0.915
1638241917598,2021-11-30T10.11.57.598,73.320,-0.427,-0.061,-0.854
